,index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,career_year,career_start_age,ability,ability2,income_unit,OK,Bravo
10869,10869,0,1,1,0,202500,4,4,1,1,12992,734,1,1,0,Drivers,2,11,1,35,3,32,14.75302346,275.8855586,101250,0110202500441112992734110Drivers2135332,0
10870,10870,0,0,0,0,135000,4,1,3,5,10082,528,1,1,0,,1,9,0,27,2,25,12.72384543,255.6818182,135000,00001350004135100825281101027225,0
10871,10871,0,0,1,0,112500,2,4,1,1,21215,808,0,0,0,Medicine staff,2,9,1,58,3,55,5.108295872,139.2326733,56250,0010112500241121215808000Medicine staff2158355,0
10873,10873,0,0,1,0,99000,0,2,0,4,10746,568,0,0,0,Laborers,2,43,2,29,2,27,8.750220965,174.2957746,49500,001099000020410746568000Laborers2229227,0
10874,10874,0,1,1,0,387000,4,1,1,1,20700,626,1,0,0,Managers,2,33,1,56,2,54,18.14686298,618.2108626,193500,0110387000411120700626100Managers2156254,0
10875,10875,0,0,0,0,90000,4,4,1,1,16115,985,0,0,0,Sales staff,2,15,2,44,3,41,5.263157895,91.37055838,45000,000090000441116115985000Sales staff2244341,0
10876,10876,0,0,0,1,36000,4,4,1,4,13160,5543,1,0,0,Laborers,3,1,1,36,16,20,1.924824894,6.494677972,12000,0001360004414131605543100Laborers31361620,0
10877,10877,0,0,0,1,157500,4,4,1,1,9517,1810,1,1,0,Laborers,3,10,2,26,5,21,13.90482917,87.01657459,52500,0001157500441195171810110Laborers3226521,0
10878,10878,0,0,1,0,180000,1,4,1,1,21663,365243,0,0,1,,2,18,1,59,1001,-942,0.46522928,0.492822587,90000,001018000014112166336524300121591001-942,0
10879,10879,0,1,1,2,135000,4,4,1,1,14156,2195,1,1,0,,4,9,2,38,7,31,8.256375757,61.50341686,33750,011213500044111415621951104238731,0
10880,10880,0,1,0,0,225000,0,4,1,1,17762,2484,0,0,0,Laborers,2,47,2,48,7,41,11.11330633,90.57971014,112500,01002250000411177622484000Laborers2248741,0
10881,10881,0,1,1,1,405000,4,1,1,1,10530,2165,0,0,0,High skill tech staff,3,37,1,28,6,22,31.90232375,187.0669746,135000,01114050004111105302165000High skill tech staff3128622,0
10882,10882,0,0,0,0,202500,4,4,1,2,18281,3596,0,0,0,Laborers,2,7,0,50,10,40,9.256296567,56.31256952,101250,00002025004412182813596000Laborers20501040,0
10883,10883,0,0,0,1,270000,4,1,1,1,10108,1473,1,0,0,High skill tech staff,3,20,2,27,5,22,23.31404887,183.299389,90000,00012700004111101081473100High skill tech staff3227522,0
10884,10884,0,0,1,0,180000,0,4,1,1,17248,4029,0,0,0,,2,30,2,47,12,35,8.459839263,44.67609829,90000,0010180000041117248402900022471235,0
10885,10885,0,1,1,2,180000,4,1,1,1,13174,2477,0,0,0,Managers,4,47,2,36,7,29,11.50086256,72.66855067,45000,01121800004111131742477000Managers4236729,0
10886,10886,0,0,0,0,135000,4,4,3,4,13595,1387,0,0,0,Laborers,1,1,1,37,4,33,9.010812976,97.33237203,135000,00001350004434135951387000Laborers1137433,0
10888,10888,0,1,1,2,225000,4,4,1,1,10380,3396,0,0,0,Laborers,4,58,2,28,10,18,16.33275261,66.25441696,56250,01122250004411103803396000Laborers42281018,0
10889,10889,1,0,1,0,94500,1,4,4,1,24302,365243,0,0,0,,1,2,1,66,1001,-935,0.242590715,0.258731858,94500,10109450014412430236524300011661001-935,0
10890,10890,0,0,0,1,135000,0,4,1,1,11296,727,1,1,0,Laborers,3,52,2,30,2,28,11.22847875,185.6946355,45000,0001135000041111296727110Laborers3230228,0
10891,10891,0,0,0,0,135000,4,4,1,1,15839,1525,1,1,0,Sales staff,2,36,1,43,5,38,7.774706289,88.52459016,67500,00001350004411158391525110Sales staff2143538,0
10892,10892,0,0,0,0,67500,0,1,1,1,11113,410,0,0,0,Sales staff,2,44,2,30,2,28,5.857849518,164.6341463,33750,000067500011111113410000Sales staff2230228,0
10893,10893,0,0,1,1,135000,0,1,1,1,10182,971,0,0,0,Sales staff,3,52,2,27,3,24,12.10436654,139.0319258,45000,0011135000011110182971000Sales staff3227324,0
10894,10894,0,0,1,1,337500,4,0,3,1,12555,2769,0,0,0,,2,11,2,34,8,26,22.02427565,121.8851571,168750,001133750040311255527690002234826,0
10895,10895,0,1,1,0,157500,4,4,1,1,16071,2239,0,0,0,Cleaning staff,2,58,2,44,7,37,8.601856909,70.34390353,78750,01101575004411160712239000Cleaning staff2244737,0
10896,10896,0,0,0,0,270000,4,4,1,1,13561,1294,1,1,0,Laborers,2,23,2,37,4,33,18.17569842,208.6553323,135000,00002700004411135611294110Laborers2237433,0
10897,10897,0,1,1,2,121500,4,2,1,1,11327,101,1,1,0,Core staff,4,23,2,31,1,30,10.63178159,1202.970297,30375,0112121500421111327101110Core staff4231130,0
10898,10898,0,0,1,1,135000,0,4,1,5,11034,2421,0,0,0,Laborers,3,29,2,30,7,23,10.03344482,55.76208178,45000,00111350000415110342421000Laborers3230723,0
10899,10899,0,1,1,3,54000,4,4,1,1,12475,2057,0,0,0,Laborers,5,51,0,34,6,28,3.715937242,26.25182304,10800,0113540004411124752057000Laborers5034628,0
10900,10900,0,0,1,1,135000,4,4,1,1,11598,2330,0,0,0,,3,37,2,31,7,24,9.692705342,57.93991416,45000,001113500044111159823300003231724,0
10901,10901,1,0,1,0,90000,1,4,4,1,24764,365243,0,0,0,,1,46,2,67,1001,-934,0.230765089,0.246411293,90000,10109000014412476436524300012671001-934,0
10902,10902,0,0,1,0,90000,2,4,2,1,14271,302,0,0,0,,1,55,2,39,1,38,6.17580457,298.013245,90000,0010900002421142713020001239138,0
10903,10903,0,0,0,0,117000,4,4,3,1,14689,3661,1,0,0,Low-skill Laborers,1,23,1,40,11,29,6.376021798,31.95848129,117000,00001170004431146893661100Low-skill Laborers11401129,0
10904,10904,0,1,1,0,176400,0,1,1,4,9819,190,1,1,0,Sales staff,2,36,1,26,1,25,17.62413828,928.4210526,88200,011017640001149819190110Sales staff2126125,0
10905,10905,0,0,1,0,112500,1,4,1,1,20809,365243,0,0,0,,2,12,2,57,1001,-944,0.29141152,0.308014117,56250,001011250014112080936524300022571001-944,0
10906,10906,0,0,1,1,126000,4,4,1,1,11461,1204,1,1,0,Cleaning staff,3,23,0,31,4,27,9.948677458,104.6511628,42000,00111260004411114611204110Cleaning staff3031427,0
10907,10907,0,0,1,0,157500,4,4,1,1,17567,3917,0,0,0,,2,6,1,48,11,37,7.331037051,40.20934389,78750,0010157500441117567391700021481137,0
10908,10908,1,0,0,0,94500,4,4,4,4,22265,829,0,0,1,Sales staff,1,56,2,61,3,58,4.091971941,113.9927624,94500,100094500444422265829001Sales staff1261358,0
10909,10909,0,1,0,0,135000,0,4,1,1,19048,3932,1,0,0,Drivers,2,42,2,52,11,41,5.874673629,34.33367243,67500,01001350000411190483932100Drivers22521141,0
10910,10910,0,0,1,0,112500,4,4,3,1,20722,2742,0,1,0,,1,7,1,56,8,48,4.794578929,41.02844639,112500,001011250044312072227420101156848,0
10911,10911,0,0,1,0,180000,0,2,1,1,17921,5008,0,0,0,Sales staff,2,11,0,49,14,35,7.850320555,35.94249201,90000,00101800000211179215008000Sales staff20491435,0
10912,10912,0,1,1,0,396000,0,1,1,1,18930,3550,0,0,0,Managers,2,16,0,51,10,41,17.61565836,111.5492958,198000,01103960000111189303550000Managers20511041,0
10913,10913,0,0,1,1,270000,0,1,1,1,14850,232,0,0,1,Core staff,3,42,2,40,1,39,17.902135,1163.793103,90000,0011270000011114850232001Core staff3240139,0
10914,10914,0,0,1,0,157500,4,4,1,1,17032,7838,0,0,1,Laborers,2,29,2,46,22,24,6.332931242,20.09441184,78750,00101575004411170327838001Laborers22462224,0
10915,10915,0,0,1,0,99000,1,4,1,1,22657,365243,0,1,0,,2,2,1,62,1001,-939,0.255220418,0.271052423,49500,00109900014112265736524301021621001-939,0
10916,10916,0,1,1,0,135000,4,1,3,1,9898,1178,0,0,0,Laborers,1,23,1,27,4,23,12.18851571,114.6010187,135000,0110135000413198981178000Laborers1127423,0
10917,10917,0,0,1,0,157500,0,4,1,1,19654,1751,0,1,0,,2,56,2,53,5,48,7.358093903,89.9486008,78750,001015750004111965417510102253548,0
10918,10918,0,0,1,0,157500,4,4,1,1,16951,3017,1,1,0,,2,12,2,46,9,37,7.887620192,52.20417633,78750,001015750044111695130171102246937,0
10919,10919,0,1,1,0,207000,1,1,1,1,24312,365243,0,0,0,,2,60,1,66,1001,-935,0.531375544,0.566745975,103500,011020700011112431236524300021661001-935,0
10920,10920,0,0,1,0,135000,1,4,1,1,22620,365243,0,1,0,,2,53,2,61,1001,-940,0.348061042,0.36961694,67500,001013500014112262036524301022611001-940,0
10921,10921,0,0,1,0,270000,4,4,2,1,18340,2052,0,0,1,Laborers,1,4,2,50,6,44,13.24048647,131.5789474,270000,00102700004421183402052001Laborers1250644,0
10922,10922,0,1,1,0,90000,4,4,1,1,14867,475,1,1,0,Sales staff,2,1,1,40,2,38,5.866249511,189.4736842,45000,011090000441114867475110Sales staff2140238,0
10923,10923,0,1,1,0,189000,1,4,1,1,20342,365243,0,0,0,,2,40,2,55,1001,-946,0.490164296,0.517463716,94500,011018900014112034236524300022551001-946,0
10924,10924,0,0,1,0,225000,4,3,1,2,10565,811,1,1,0,,2,17,2,28,3,25,19.77848101,277.4352651,112500,00102250004312105658111102228325,0
10926,10926,0,0,1,0,112500,4,4,1,1,17022,10361,0,1,0,Laborers,2,38,2,46,29,17,4.108388416,10.85802529,56250,001011250044111702210361010Laborers22462917,0
10928,10928,0,0,0,0,157500,4,4,1,1,18881,3153,1,0,0,Cooking staff,2,45,1,51,9,42,7.148043932,49.95242626,78750,00001575004411188813153100Cooking staff2151942,0
10929,10929,0,0,0,3,112500,4,1,1,1,12094,3079,0,0,0,Laborers,5,22,0,33,9,24,7.414486258,36.53783696,22500,00031125004111120943079000Laborers5033924,0
10930,10930,0,0,1,0,112500,4,1,1,1,14225,3170,0,1,0,Laborers,2,50,2,38,9,29,6.467375683,35.48895899,56250,00101125004111142253170010Laborers2238929,0
10931,10931,0,0,1,0,157500,4,4,1,1,20311,597,0,0,0,Cleaning staff,2,25,2,55,2,53,7.533001722,263.8190955,78750,0010157500441120311597000Cleaning staff2255253,0
10932,10932,0,0,1,2,157500,4,4,3,1,14197,3350,1,1,0,High skill tech staff,3,46,1,38,10,28,8.975893315,47.01492537,52500,00121575004431141973350110High skill tech staff31381028,0
10933,10933,0,0,0,1,99000,0,4,1,1,12988,5215,0,0,0,Laborers,3,19,2,35,15,20,5.438663956,18.98370086,33000,0001990000411129885215000Laborers32351520,0
10934,10934,0,0,1,0,202500,1,4,1,1,20958,365243,0,0,0,,2,36,1,57,1001,-944,0.524338363,0.55442541,101250,001020250014112095836524300021571001-944,0
10935,10935,0,0,1,2,153000,4,1,1,1,10783,1011,1,1,0,Sales staff,4,38,1,29,3,26,12.97269798,151.3353116,38250,00121530004111107831011110Sales staff4129326,0
10936,10936,0,1,0,0,135000,4,4,1,1,17452,3913,1,1,0,Drivers,2,17,0,47,11,36,6.318745612,34.50038334,67500,01001350004411174523913110Drivers20471136,0
10937,10937,0,1,1,0,157500,4,1,1,0,22185,347,1,0,0,Accountants,2,25,0,60,1,59,6.990058583,453.8904899,78750,0110157500411022185347100Accountants2060159,0
10938,10938,0,1,0,1,270000,4,4,2,1,13425,3143,0,0,0,Drivers,2,5,2,36,9,27,16.29647513,85.90518613,135000,01012700004421134253143000Drivers2236927,0
10939,10939,0,1,1,0,180000,4,4,1,1,21684,2422,0,0,0,Drivers,2,9,2,59,7,52,7.467020659,74.31874484,90000,01101800004411216842422000Drivers2259752,0
10940,10940,0,0,1,0,157500,4,4,1,1,9582,3003,0,0,1,Laborers,2,4,1,26,9,17,12.51489869,52.44755245,78750,0010157500441195823003001Laborers2126917,0
10941,10941,0,0,1,0,270000,4,2,0,4,11930,734,0,0,0,,2,16,2,32,3,29,21.32027795,367.8474114,135000,00102700004204119307340002232329,0
10942,10942,0,0,1,0,135000,4,4,1,1,14773,626,0,1,0,Managers,2,5,2,40,2,38,8.766803039,215.6549521,67500,0010135000441114773626010Managers2240238,0
10943,10943,0,0,1,0,81000,1,4,1,1,21847,365243,0,1,0,,2,15,0,59,1001,-942,0.209253662,0.221770164,40500,00108100014112184736524301020591001-942,0
10944,10944,0,0,1,0,270000,4,4,1,5,14754,2871,1,0,0,Laborers,2,52,1,40,8,32,15.31914894,94.04388715,135000,00102700004415147542871100Laborers2140832,0
10945,10945,0,0,1,0,202500,1,1,1,1,19631,365243,0,0,0,,2,3,1,53,1001,-948,0.526146219,0.55442541,101250,001020250011111963136524300021531001-948,0
10946,10946,0,1,0,0,225000,4,4,1,1,10102,551,0,0,0,Laborers,2,56,2,27,2,25,21.12081104,408.3484574,112500,0100225000441110102551000Laborers2227225,0
10947,10947,0,0,1,0,180000,1,4,1,1,22078,365243,0,0,0,,2,45,2,60,1001,-941,0.464730805,0.492822587,90000,001018000014112207836524300022601001-941,0
10948,10948,0,0,0,0,72000,4,4,3,1,18799,1466,1,0,0,Cleaning staff,1,55,2,51,5,46,3.55292376,49.11323329,72000,0000720004431187991466100Cleaning staff1251546,0
10949,10949,0,0,1,0,135000,0,4,1,1,17733,2362,0,0,0,Security staff,2,23,2,48,7,41,6.718089077,57.15495343,67500,00101350000411177332362000Security staff2248741,0
10950,10950,0,0,0,0,94500,4,4,1,1,18713,3627,1,0,0,,2,3,1,51,10,41,4.230080573,26.05459057,47250,000094500441118713362710021511041,0
10951,10951,0,1,1,0,110250,4,1,3,1,14129,5758,0,0,0,,1,25,2,38,16,22,5.543822598,19.14727336,110250,0110110250413114129575800012381622,0
10952,10952,0,1,1,1,90000,2,4,1,1,17715,6884,1,1,0,Medicine staff,3,9,2,48,19,29,3.658685312,13.07379431,30000,0111900002411177156884110Medicine staff32481929,0
10953,10953,0,1,1,1,225000,0,1,1,1,16503,2670,0,1,0,Managers,3,45,2,45,8,37,11.7352527,84.26966292,75000,01112250000111165032670010Managers3245837,0
10954,10954,0,0,1,0,112500,2,4,1,1,14432,4493,1,0,1,,2,22,2,39,13,26,5.944517834,25.03894948,56250,0010112500241114432449310122391326,0
10955,10955,0,0,0,2,202500,4,4,1,1,13446,2720,0,0,0,Sales staff,4,31,2,36,8,28,12.52628974,74.44852941,50625,00022025004411134462720000Sales staff4236828,0
10956,10956,0,0,1,1,225000,4,1,1,1,11549,1086,0,0,0,Drivers,3,29,2,31,3,28,17.80767709,207.1823204,75000,00112250004111115491086000Drivers3231328,0
10957,10957,0,0,1,1,112500,4,4,2,1,17992,9419,0,1,0,Laborers,2,8,2,49,26,23,4.104191748,11.94394309,56250,00111125004421179929419010Laborers22492623,0
10958,10958,0,1,0,1,81000,4,4,1,1,15062,2014,1,0,0,,3,17,0,41,6,35,4.743499649,40.21847071,27000,01018100044111506220141003041635,0
10959,10959,0,0,0,0,126000,2,1,1,1,15234,7756,0,0,0,Core staff,2,25,2,41,22,19,5.480643758,16.24548736,63000,00001260002111152347756000Core staff22412219,0
10960,10960,0,1,1,1,202500,4,4,1,1,10310,2257,0,0,0,Sales staff,3,26,2,28,7,21,16.11363094,89.72086841,67500,01112025004411103102257000Sales staff3228721,0
10961,10961,0,0,0,0,112500,4,4,2,1,11295,4441,0,0,0,Laborers,1,9,2,30,13,17,7.149211998,25.3321324,112500,00001125004421112954441000Laborers12301317,0
10962,10962,0,0,0,0,90000,4,4,1,1,18728,9325,0,0,0,Cooking staff,2,32,2,51,26,25,3.208213025,9.651474531,45000,0000900004411187289325000Cooking staff22512625,0
10963,10963,0,1,1,1,171000,0,2,1,1,14399,6122,0,0,0,Managers,3,53,1,39,17,22,8.332927245,27.93204835,57000,01111710000211143996122000Managers31391722,0
10964,10964,0,1,1,0,139500,4,2,1,1,14587,7098,1,0,0,Medicine staff,2,35,2,39,20,19,6.433018215,19.6534235,69750,01101395004211145877098100Medicine staff22392019,0
10965,10965,0,0,1,1,256500,2,1,1,1,17594,1315,0,1,0,Managers,3,28,1,48,4,44,13.56496906,195.0570342,85500,00112565002111175941315010Managers3148444,0
10966,10966,0,1,1,0,112500,4,4,1,1,16057,3030,1,0,0,Cooking staff,2,37,2,43,9,34,5.894064023,37.12871287,56250,01101125004411160573030100Cooking staff2243934,0
10967,10967,0,0,1,0,315000,4,4,2,1,15256,3291,0,0,0,Laborers,1,16,2,41,10,31,16.98387879,95.71558797,315000,00103150004421152563291000Laborers12411031,0
10968,10968,0,1,1,0,225000,4,4,1,1,8824,1131,0,0,0,,2,6,2,24,4,20,22.60170768,198.938992,112500,01102250004411882411310002224420,0
10970,10970,0,0,0,0,67500,1,3,1,1,22813,365243,0,1,0,,2,15,2,62,1001,-939,0.173943967,0.18480847,33750,00006750013112281336524301022621001-939,0
10971,10971,1,0,1,0,216000,1,4,4,1,22789,365243,0,1,0,,1,5,0,62,1001,-939,0.556655121,0.591387104,216000,101021600014412278936524301010621001-939,0
10972,10972,0,0,1,2,157500,4,4,1,1,13633,1692,0,1,0,Core staff,4,22,2,37,5,32,10.27732463,93.08510638,39375,00121575004411136331692010Core staff4237532,0
10973,10973,1,0,1,0,225000,0,4,4,1,20924,1050,0,0,0,Cleaning staff,1,33,2,57,3,54,10.23937381,214.2857143,225000,10102250000441209241050000Cleaning staff1257354,0
10974,10974,0,1,1,1,225000,0,4,1,1,17317,285,0,0,0,Drivers,3,3,1,47,1,46,12.78263834,789.4736842,75000,0111225000041117317285000Drivers3147146,0
10975,10975,0,1,0,0,292500,2,4,2,3,17967,4937,0,0,0,Managers,1,13,2,49,14,35,12.77069508,59.24650598,292500,01002925002423179674937000Managers12491435,0
10976,10976,0,0,0,0,180000,4,4,2,1,13774,2684,0,0,0,Cooking staff,1,37,1,37,8,29,10.93693037,67.06408346,180000,00001800004421137742684000Cooking staff1137829,0
10977,10977,0,0,1,0,202500,4,4,0,1,11107,1953,0,0,0,Core staff,2,7,2,30,6,24,15.50535988,103.6866359,101250,00102025004401111071953000Core staff2230624,0
10978,10978,0,0,1,0,202500,1,4,2,1,23545,365243,0,0,0,,1,15,2,64,1001,-937,0.520849409,0.55442541,202500,001020250014212354536524300012641001-937,0
10979,10979,1,0,1,0,166500,0,1,4,1,20422,2328,0,0,0,Cleaning staff,1,10,2,55,7,48,7.318681319,71.52061856,166500,10101665000141204222328000Cleaning staff1255748,0
10980,10980,0,0,1,0,675000,4,4,1,1,17964,6594,0,0,1,,2,17,2,49,19,30,27.48595162,102.3657871,337500,0010675000441117964659400122491930,0
10981,10981,0,1,0,1,292500,2,1,1,1,16010,2667,0,1,0,Core staff,3,31,2,43,8,35,15.66097339,109.6737908,97500,01012925002111160102667010Core staff3243835,0
10982,10982,0,1,1,0,270000,4,1,1,1,12765,741,0,0,1,Managers,2,48,2,34,3,31,19.99111506,364.3724696,135000,0110270000411112765741001Managers2234331,0
10983,10983,0,0,0,0,270000,4,4,1,1,17778,1719,1,1,0,High skill tech staff,2,32,2,48,5,43,13.84828435,157.0680628,135000,00002700004411177781719110High skill tech staff2248543,0
10984,10984,0,1,0,0,99000,4,4,1,1,14883,5457,0,1,0,Cooking staff,2,33,2,40,15,25,4.867256637,18.14183617,49500,0100990004411148835457010Cooking staff22401525,0
10985,10985,0,0,1,0,297000,0,4,3,4,15519,3234,0,0,0,Laborers,1,12,1,42,9,33,15.83746601,91.83673469,297000,00102970000434155193234000Laborers1142933,0
10986,10986,0,0,1,0,67500,4,4,1,1,19832,554,0,0,0,Low-skill Laborers,2,54,1,54,2,52,3.31109585,121.8411552,33750,001067500441119832554000Low-skill Laborers2154252,0
10987,10987,0,1,0,0,360000,2,4,1,1,18577,108,1,1,0,Medicine staff,2,42,2,50,1,49,19.26679154,3333.333333,180000,0100360000241118577108110Medicine staff2250149,0
10988,10988,0,1,0,2,270000,2,1,1,1,13768,4666,0,0,0,Secretaries,4,10,1,37,13,24,14.64684822,57.86540934,67500,01022700002111137684666000Secretaries41371324,0
10989,10989,0,0,1,0,180000,4,1,1,1,17033,1534,0,0,0,Sales staff,2,25,2,46,5,41,9.694619486,117.3402868,90000,00101800004111170331534000Sales staff2246541,0
10990,10990,0,0,1,0,135000,0,4,1,1,19924,4822,0,0,1,Drivers,2,49,0,54,14,40,5.45542714,27.99668187,67500,00101350000411199244822001Drivers20541440,0
10991,10991,0,0,1,0,297000,0,4,3,4,15519,3234,0,0,0,Laborers,1,13,1,42,9,33,15.83746601,91.83673469,297000,00102970000434155193234000Laborers1142933,0
10992,10992,0,0,0,0,540000,0,1,1,1,19996,691,0,0,0,Managers,2,43,2,54,2,52,26.10334993,781.4761216,270000,0000540000011119996691000Managers2254252,0
10994,10994,1,0,0,0,198000,1,4,4,1,22002,365243,0,1,0,,1,48,2,60,1001,-941,0.511304213,0.542104845,198000,100019800014412200236524301012601001-941,0
10995,10995,1,0,0,1,157500,4,4,4,1,18571,4602,1,0,0,,2,15,2,50,13,37,6.79670306,34.22425033,78750,1001157500444118571460210022501337,0
10996,10996,0,0,1,1,90000,4,4,3,1,12623,657,1,0,0,Laborers,2,15,0,34,2,32,6.777108434,136.9863014,45000,001190000443112623657100Laborers2034232,0
10997,10997,0,1,1,0,382500,0,1,1,1,20054,6427,0,1,0,Managers,2,34,2,54,18,36,14.44431857,59.514548,191250,01103825000111200546427010Managers22541836,0
10998,10998,1,0,1,0,157500,1,4,4,1,23774,365243,0,0,0,,1,6,2,65,1001,-936,0.404866625,0.431219763,157500,101015750014412377436524300012651001-936,0
10999,10999,0,1,0,0,202500,1,4,1,1,16832,365243,0,1,0,,2,37,0,46,1001,-955,0.530000654,0.55442541,101250,010020250014111683236524301020461001-955,0
11000,11000,0,0,1,0,180000,0,4,2,1,12494,978,0,0,0,Laborers,1,29,2,34,3,31,13.36104513,184.0490798,180000,0010180000042112494978000Laborers1234331,0
11001,11001,0,1,1,2,225000,4,1,1,1,13456,992,0,0,0,Drivers,4,21,0,36,3,33,15.5730897,226.8145161,56250,0112225000411113456992000Drivers4036333,0
11002,11002,0,0,1,2,225000,2,1,1,1,12839,4584,0,0,0,,4,47,0,35,13,22,12.9139643,49.08376963,56250,0012225000211112839458400040351322,0
11003,11003,0,1,1,0,157500,4,1,1,1,14814,2441,1,1,0,Laborers,2,14,1,40,7,33,9.127789047,64.52273658,78750,01101575004111148142441110Laborers2140733,0
11004,11004,0,1,0,0,31500,0,4,1,1,17762,7734,1,1,0,Cleaning staff,2,34,1,48,22,26,1.23548792,4.072924748,15750,0100315000411177627734110Cleaning staff21482226,0
11005,11005,0,0,1,0,360000,0,1,2,1,17965,2775,0,1,0,Private service staff,1,17,0,49,8,41,17.35776278,129.7297297,360000,00103600000121179652775010Private service staff1049841,0
11006,11006,0,0,0,0,247500,4,4,3,1,10225,1376,1,0,0,Laborers,1,3,1,28,4,24,21.33436773,179.869186,247500,00002475004431102251376100Laborers1128424,0
11007,11007,0,0,1,0,225000,4,4,1,1,17375,3759,0,0,0,,2,40,2,47,11,36,10.64635185,59.85634477,112500,0010225000441117375375900022471136,0
11008,11008,0,1,1,0,202500,0,4,1,1,17585,235,0,0,0,Drivers,2,29,2,48,1,47,11.36363636,861.7021277,101250,0110202500041117585235000Drivers2248147,0
11009,11009,0,0,1,1,135000,4,0,0,1,17489,7557,0,1,0,,3,14,2,47,21,26,5.390082249,17.86423184,45000,0011135000400117489755701032472126,0
11010,11010,0,0,1,0,67500,1,4,1,1,23097,365243,0,0,0,,2,10,2,63,1001,-938,0.173816759,0.18480847,33750,00106750014112309736524300022631001-938,0
11011,11011,0,1,1,2,270000,0,1,1,1,13669,428,0,1,0,Managers,4,44,0,37,2,35,19.15301128,630.8411215,67500,0112270000011113669428010Managers4037235,0
11013,11013,0,1,1,0,225000,4,4,1,1,16086,320,0,1,0,Laborers,2,6,2,44,1,43,13.7144947,703.125,112500,0110225000441116086320010Laborers2244143,0
