,index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,family_size,begin_month,credit,num_card,Age,career_year,career_start_age,ability,ability2,income_unit
8438,8438,1,0,1,0,58500.0,4,4,1,1,14731,4931.0,0,0,1,2.0,39.0,2.0,4,40,14.0,26.0,2.9752822703692403,11.863719326708578,29250.0
20662,20662,1,0,1,0,58500.0,4,4,1,1,15544,4946.0,0,0,1,2.0,14.0,0.0,2,42,14.0,28.0,2.8550512445095166,11.82773958754549,29250.0
15458,15458,1,0,1,0,58500.0,4,4,1,1,15544,4946.0,0,0,1,2.0,1.0,1.0,1,42,14.0,28.0,2.8550512445095166,11.82773958754549,29250.0
10527,10527,1,0,1,0,58500.0,2,4,3,1,19566,6129.0,1,0,0,1.0,38.0,2.0,3,53,17.0,36.0,2.276707530647986,9.544787077826726,58500.0
5411,5411,1,0,1,0,58500.0,1,4,1,1,20189,10585.0,0,0,0,2.0,49.0,2.0,1,55,29.0,26.0,0.151777745490774,0.16016734064718557,29250.0
25203,25203,1,1,0,0,58500.0,1,4,1,1,20315,10585.0,0,0,0,2.0,35.0,0.0,1,55,29.0,26.0,0.15172814466305978,0.16016734064718557,29250.0
14678,14678,1,1,0,0,58500.0,1,4,1,1,20315,10585.0,0,0,0,2.0,18.0,1.0,2,55,29.0,26.0,0.15172814466305978,0.16016734064718557,29250.0
20460,20460,1,1,0,0,58500.0,1,4,1,1,20315,10585.0,0,0,0,2.0,18.0,2.0,3,55,29.0,26.0,0.15172814466305978,0.16016734064718557,29250.0
860,860,1,0,1,0,58500.0,1,1,1,1,20657,10585.0,0,0,0,2.0,12.0,2.0,2,56,29.0,27.0,0.15159367711842447,0.16016734064718557,29250.0
17509,17509,1,0,0,0,58500.0,1,4,1,1,20970,10585.0,0,0,0,2.0,11.0,2.0,3,57,29.0,28.0,0.1514708205057831,0.16016734064718557,29250.0
20680,20680,1,0,1,0,58500.0,1,4,1,1,21655,10585.0,0,0,0,2.0,50.0,2.0,1,59,29.0,30.0,0.15120264255695298,0.16016734064718557,29250.0
7666,7666,0,1,0,0,58500.0,1,4,1,1,21977,10585.0,0,0,0,2.0,44.0,2.0,1,60,29.0,31.0,0.15107690718454625,0.16016734064718557,29250.0
11529,11529,1,0,0,0,58500.0,1,4,1,1,22327,10585.0,0,0,0,2.0,33.0,2.0,2,61,29.0,32.0,0.15094047526898366,0.16016734064718557,29250.0
17559,17559,0,1,0,0,58500.0,1,4,1,1,22931,10585.0,0,1,0,2.0,17.0,1.0,1,62,29.0,33.0,0.15070561140107272,0.16016734064718557,29250.0
17973,17973,0,1,0,0,58500.0,1,4,1,1,22931,10585.0,0,1,0,2.0,17.0,2.0,1,62,29.0,33.0,0.15070561140107272,0.16016734064718557,29250.0
25916,25916,1,1,0,0,58500.0,1,3,1,1,23377,10585.0,0,0,0,2.0,3.0,1.0,1,64,29.0,35.0,0.1505326540064845,0.16016734064718557,29250.0
14981,14981,1,1,0,0,58500.0,1,3,1,1,23377,10585.0,0,0,0,2.0,56.0,2.0,1,64,29.0,35.0,0.1505326540064845,0.16016734064718557,29250.0
19026,19026,1,0,1,0,58500.0,1,4,1,1,24026,10585.0,0,0,0,2.0,4.0,2.0,2,65,29.0,36.0,0.1502816818189992,0.16016734064718557,29250.0
5229,5229,1,0,1,0,58500.0,1,4,1,1,24473,10585.0,0,1,0,2.0,47.0,2.0,2,67,29.0,38.0,0.15010931036960248,0.16016734064718557,29250.0
21815,21815,1,0,1,0,58500.0,1,4,3,1,24946,10585.0,0,1,0,1.0,18.0,1.0,2,68,29.0,39.0,0.14992734290305468,0.16016734064718557,58500.0
14600,14600,0,1,1,0,585000.0,0,4,1,5,16653,1646.0,0,0,0,2.0,41.0,0.0,1,45,5.0,40.0,31.968960052461885,355.4070473876063,292500.0
18798,18798,0,1,1,0,585000.0,0,4,1,5,16653,1646.0,0,0,0,2.0,24.0,1.0,1,45,5.0,40.0,31.968960052461885,355.4070473876063,292500.0
8715,8715,0,1,1,0,585000.0,0,4,1,5,16653,1646.0,0,0,0,2.0,30.0,2.0,5,45,5.0,40.0,31.968960052461885,355.4070473876063,292500.0
6781,6781,1,0,1,0,585000.0,0,4,1,1,18858,2010.0,0,1,0,2.0,9.0,0.0,3,51,6.0,45.0,28.03335250143761,291.04477611940297,292500.0
49,49,1,0,1,0,585000.0,0,4,1,1,18858,2010.0,0,1,0,2.0,12.0,2.0,2,51,6.0,45.0,28.03335250143761,291.04477611940297,292500.0
6959,6959,1,0,0,0,594000.0,1,1,3,2,17387,10585.0,0,0,0,1.0,3.0,1.0,1,47,29.0,18.0,1.5524135587904764,1.626314535802192,594000.0
10615,10615,1,0,1,0,60376.5,4,4,2,1,18304,171.0,1,0,0,1.0,58.0,2.0,2,50,1.0,49.0,3.2680108254397835,353.07894736842104,60376.5
15718,15718,1,1,0,0,60750.0,1,4,4,1,18465,10585.0,0,0,0,1.0,54.0,1.0,2,50,29.0,21.0,0.15832351684093113,0.16632762297976963,60750.0
4204,4204,1,0,1,0,60750.0,4,4,4,1,18544,2073.0,0,0,0,1.0,39.0,0.0,1,50,6.0,44.0,2.946597468108842,29.30535455861071,60750.0
3808,3808,1,0,1,0,60750.0,4,4,4,1,18544,2073.0,0,0,0,1.0,39.0,2.0,1,50,6.0,44.0,2.946597468108842,29.30535455861071,60750.0
11071,11071,1,0,1,0,60750.0,1,1,1,1,19813,10585.0,0,1,0,2.0,33.0,2.0,2,54,29.0,25.0,0.15776925953627524,0.16632762297976963,30375.0
19091,19091,1,0,0,0,60750.0,1,4,1,1,22728,10585.0,0,0,0,2.0,53.0,2.0,1,62,29.0,33.0,0.15658386838191515,0.16632762297976963,30375.0
16919,16919,0,0,1,0,607500.0,0,4,1,1,19435,1416.0,0,0,1,2.0,12.0,1.0,2,53,4.0,49.0,29.135293271305933,429.02542372881356,303750.0
13956,13956,1,0,1,0,612000.0,2,4,1,1,12563,3715.0,0,0,1,2.0,4.0,0.0,2,34,11.0,23.0,37.59675635827497,164.73755047106326,306000.0
18972,18972,1,0,1,0,612000.0,2,4,1,1,12563,3715.0,0,0,1,2.0,18.0,2.0,8,34,11.0,23.0,37.59675635827497,164.73755047106326,306000.0
7879,7879,1,0,0,0,61875.0,1,4,1,1,21630,10585.0,0,0,0,2.0,8.0,2.0,1,59,29.0,30.0,0.1599362064553484,0.16940776414606165,30937.5
10137,10137,1,0,1,0,62100.0,1,4,1,1,23276,10585.0,0,0,0,2.0,19.0,2.0,1,63,29.0,34.0,0.1598377428130928,0.17002379237932008,31050.0
24192,24192,1,0,1,0,62653.5,4,4,2,1,19658,320.0,1,1,0,1.0,28.0,0.0,1,53,1.0,52.0,3.136124737210932,195.7921875,62653.5
3998,3998,1,0,1,0,62653.5,4,4,2,1,19658,320.0,1,1,0,1.0,28.0,2.0,1,53,1.0,52.0,3.136124737210932,195.7921875,62653.5
5456,5456,1,1,0,0,63000.0,0,1,1,5,13288,5910.0,0,0,0,2.0,2.0,1.0,1,36,17.0,19.0,3.28159183248255,10.65989847715736,31500.0
13355,13355,1,0,0,0,63000.0,0,1,1,1,14770,2004.0,0,0,0,2.0,43.0,0.0,1,40,6.0,34.0,3.7558125670680815,31.437125748502993,31500.0
9675,9675,1,0,0,0,63000.0,0,1,1,1,14770,2004.0,0,0,0,2.0,1.0,1.0,1,40,6.0,34.0,3.7558125670680815,31.437125748502993,31500.0
9033,9033,1,0,0,0,63000.0,0,1,1,1,14770,2004.0,0,0,0,2.0,49.0,2.0,5,40,6.0,34.0,3.7558125670680815,31.437125748502993,31500.0
4088,4088,1,0,0,0,63000.0,4,4,1,1,15921,8063.0,1,0,0,2.0,51.0,2.0,2,43,23.0,20.0,2.6267511674449633,7.813468932159246,31500.0
22721,22721,1,0,1,0,63000.0,4,4,1,1,17115,229.0,0,1,0,2.0,11.0,2.0,1,46,1.0,45.0,3.632380073800738,275.10917030567686,31500.0
15652,15652,0,1,0,0,63000.0,4,4,1,1,18858,1614.0,1,1,0,2.0,16.0,2.0,1,51,5.0,46.0,3.077373974208675,39.03345724907063,31500.0
10969,10969,1,0,1,0,63000.0,2,4,0,1,19708,7500.0,0,0,0,2.0,33.0,2.0,2,53,21.0,32.0,2.315495442516907,8.4,31500.0
21276,21276,1,0,1,0,63000.0,4,4,1,1,19896,1574.0,1,0,0,2.0,24.0,1.0,3,54,5.0,49.0,2.934326967862133,40.02541296060991,31500.0
8968,8968,1,0,1,0,63000.0,4,4,1,1,19896,1574.0,1,0,0,2.0,24.0,2.0,1,54,5.0,49.0,2.934326967862133,40.02541296060991,31500.0
25358,25358,0,0,1,0,63000.0,1,4,3,1,20689,10585.0,0,0,0,1.0,19.0,0.0,3,56,29.0,27.0,0.1632411927489817,0.1724879053123537,63000.0
5135,5135,1,0,1,0,63000.0,1,4,1,1,21475,10585.0,0,0,0,2.0,47.0,2.0,1,58,29.0,29.0,0.16290940685460722,0.1724879053123537,31500.0
20121,20121,1,0,1,0,63000.0,1,4,1,1,22169,10585.0,0,0,0,2.0,49.0,2.0,1,60,29.0,31.0,0.16261757508802,0.1724879053123537,31500.0
20725,20725,1,0,0,0,63000.0,1,4,0,1,22481,10585.0,0,1,0,2.0,13.0,0.0,2,61,29.0,32.0,0.16248671735564474,0.1724879053123537,31500.0
13309,13309,1,0,0,0,63000.0,1,4,0,1,22481,10585.0,0,1,0,2.0,53.0,2.0,2,61,29.0,32.0,0.16248671735564474,0.1724879053123537,31500.0
24440,24440,1,0,1,0,63000.0,1,4,2,1,23403,10585.0,0,0,0,1.0,16.0,2.0,1,64,29.0,35.0,0.16210124380541677,0.1724879053123537,63000.0
8284,8284,1,0,0,0,63000.0,1,4,1,1,23429,10585.0,0,0,0,2.0,9.0,0.0,1,64,29.0,35.0,0.16209040013173062,0.1724879053123537,31500.0
24861,24861,0,0,1,0,63000.0,1,4,0,1,23724,10585.0,0,0,0,2.0,9.0,0.0,3,64,29.0,35.0,0.16196746767720654,0.1724879053123537,31500.0
21332,21332,0,1,1,0,63000.0,1,4,1,1,24000,10585.0,0,0,0,2.0,0.0,1.0,4,65,29.0,36.0,0.16185262162710698,0.1724879053123537,31500.0
25621,25621,0,1,1,0,63000.0,1,4,1,1,24000,10585.0,0,0,0,2.0,29.0,2.0,1,65,29.0,36.0,0.16185262162710698,0.1724879053123537,31500.0
20462,20462,0,0,1,0,630000.0,0,4,3,1,18754,2470.0,0,0,0,1.0,31.0,0.0,1,51,7.0,44.0,29.683377308707126,255.06072874493927,630000.0
387,387,1,0,1,0,630000.0,2,1,1,1,21343,4631.0,0,0,0,2.0,21.0,2.0,1,58,13.0,45.0,24.255024255024257,136.03973223925718,315000.0
17283,17283,1,0,1,0,630000.0,1,4,3,1,21982,10585.0,0,1,0,1.0,19.0,2.0,5,60,29.0,31.0,1.6269610691458454,1.724879053123537,630000.0
2949,2949,1,0,1,0,630000.0,4,1,2,1,22001,1539.0,1,1,0,1.0,55.0,2.0,9,60,5.0,55.0,26.762956669498724,409.3567251461988,630000.0
3315,3315,0,1,0,0,634500.0,4,1,1,1,17502,2888.0,1,1,0,2.0,9.0,2.0,2,47,8.0,39.0,31.118195193722414,219.70221606648198,317250.0
25144,25144,1,0,1,0,65250.0,1,4,4,1,19897,10585.0,0,1,0,1.0,16.0,1.0,2,54,29.0,25.0,0.1694189126032092,0.17864818764493776,65250.0
5443,5443,1,0,1,0,65250.0,1,4,4,1,19897,10585.0,0,1,0,1.0,47.0,2.0,2,54,29.0,25.0,0.1694189126032092,0.17864818764493776,65250.0
24780,24780,0,0,1,0,65250.0,1,1,1,1,20872,10585.0,0,0,0,2.0,26.0,2.0,2,57,29.0,28.0,0.16899110368672546,0.17864818764493776,32625.0
17255,17255,0,0,1,0,65250.0,1,4,1,1,23289,10585.0,0,0,0,2.0,29.0,2.0,1,63,29.0,34.0,0.1679398350714999,0.17864818764493776,32625.0
14455,14455,1,1,0,0,652500.0,4,1,3,1,19137,349.0,1,1,1,1.0,33.0,2.0,5,52,1.0,51.0,33.48557939033152,1869.6275071633238,652500.0
11296,11296,1,1,1,0,661500.0,0,1,1,1,20053,3422.0,0,0,0,2.0,18.0,2.0,1,54,10.0,44.0,28.17891373801917,193.30800701344242,330750.0
4571,4571,1,0,1,0,67050.0,1,1,1,1,24305,10585.0,0,0,0,2.0,34.0,2.0,2,66,29.0,37.0,0.17212256255968456,0.183576413511005,33525.0
1597,1597,1,0,1,0,67500.0,4,4,1,3,10338,2520.0,1,1,0,2.0,4.0,1.0,1,28,7.0,21.0,5.249650023331778,26.785714285714285,33750.0
22066,22066,1,0,1,0,67500.0,4,1,1,1,10728,1081.0,1,1,0,2.0,15.0,1.0,2,29,3.0,26.0,5.715979337793208,62.44218316373728,33750.0
22396,22396,1,0,1,0,67500.0,4,1,1,1,10728,1081.0,1,1,0,2.0,22.0,2.0,2,29,3.0,26.0,5.715979337793208,62.44218316373728,33750.0
19546,19546,1,0,1,0,67500.0,4,2,1,1,10759,2171.0,0,1,0,2.0,1.0,1.0,1,29,6.0,23.0,5.220417633410673,31.091662828189776,33750.0
5084,5084,1,0,1,0,67500.0,4,4,1,1,10760,2884.0,1,1,0,2.0,1.0,1.0,1,29,8.0,21.0,4.947229551451187,23.40499306518724,33750.0
19350,19350,1,0,1,0,67500.0,4,4,1,1,10760,2884.0,1,1,0,2.0,10.0,2.0,1,29,8.0,21.0,4.947229551451187,23.40499306518724,33750.0
25891,25891,1,0,0,0,67500.0,0,1,1,1,11113,410.0,0,0,0,2.0,41.0,2.0,3,30,2.0,28.0,5.8578495183545956,164.6341463414634,33750.0
3866,3866,1,1,0,0,67500.0,4,4,1,1,11405,1934.0,1,0,0,2.0,26.0,0.0,1,31,6.0,25.0,5.060349351525602,34.901758014477764,33750.0
4717,4717,1,1,0,0,67500.0,4,4,1,1,11405,1934.0,1,0,0,2.0,24.0,1.0,1,31,6.0,25.0,5.060349351525602,34.901758014477764,33750.0
24991,24991,1,1,0,0,67500.0,4,4,1,1,11405,1934.0,1,0,0,2.0,44.0,2.0,3,31,6.0,25.0,5.060349351525602,34.901758014477764,33750.0
4312,4312,1,0,0,0,67500.0,4,4,1,2,11448,1066.0,1,1,0,2.0,27.0,2.0,1,31,3.0,28.0,5.393958766181877,63.32082551594747,33750.0
12027,12027,1,0,1,0,67500.0,4,1,1,1,11510,2955.0,0,1,0,2.0,37.0,1.0,1,31,9.0,22.0,4.666436225371586,22.84263959390863,33750.0
9977,9977,0,0,0,0,67500.0,2,4,1,1,11654,2818.0,0,0,0,2.0,9.0,0.0,1,31,8.0,23.0,4.664179104477612,23.953158268275374,33750.0
17075,17075,0,0,0,0,67500.0,2,4,1,1,11654,2818.0,0,0,0,2.0,9.0,2.0,2,31,8.0,23.0,4.664179104477612,23.953158268275374,33750.0
13827,13827,0,0,0,0,67500.0,4,1,3,5,11686,2227.0,1,1,0,1.0,11.0,2.0,1,32,7.0,25.0,4.851577661180191,30.309833857207003,67500.0
1134,1134,1,1,1,0,67500.0,2,1,0,1,11954,560.0,0,0,0,2.0,9.0,2.0,1,32,2.0,30.0,5.393958766181877,120.53571428571429,33750.0
20644,20644,1,0,0,0,67500.0,4,4,1,1,11997,3118.0,0,1,0,2.0,4.0,1.0,1,32,9.0,23.0,4.4657624875951045,21.64849262347659,33750.0
24900,24900,1,0,1,0,67500.0,4,1,1,1,12281,1508.0,0,0,1,2.0,18.0,0.0,2,33,5.0,28.0,4.895206323881355,44.761273209549074,33750.0
23742,23742,1,0,1,0,67500.0,4,1,1,1,12281,1508.0,0,0,1,2.0,32.0,2.0,7,33,5.0,28.0,4.895206323881355,44.761273209549074,33750.0
13876,13876,1,1,0,0,67500.0,4,4,1,1,12312,1404.0,1,1,0,2.0,0.0,0.0,1,33,4.0,29.0,4.921259842519685,48.07692307692308,33750.0
4037,4037,1,1,0,0,67500.0,4,4,1,1,12312,1404.0,1,1,0,2.0,39.0,2.0,3,33,4.0,29.0,4.921259842519685,48.07692307692308,33750.0
9966,9966,1,0,1,0,67500.0,4,2,3,1,12609,1468.0,0,0,0,1.0,43.0,1.0,1,34,5.0,29.0,4.795055764722597,45.98092643051771,67500.0
19338,19338,1,0,0,0,67500.0,2,4,1,1,12656,368.0,0,0,0,2.0,31.0,2.0,1,34,2.0,32.0,5.182739557739557,183.42391304347825,33750.0
14096,14096,0,1,0,0,67500.0,4,1,3,1,12732,2087.0,0,0,0,1.0,52.0,1.0,1,34,6.0,28.0,4.554963222889533,32.34307618591279,67500.0
12739,12739,1,1,1,0,67500.0,2,4,1,1,12829,1529.0,1,0,0,2.0,19.0,2.0,1,35,5.0,30.0,4.7012118679481825,44.146500981033356,33750.0
10462,10462,1,0,1,0,67500.0,0,2,1,1,12840,1213.0,1,1,0,2.0,36.0,0.0,1,35,4.0,31.0,4.8032448587490215,55.647155812036274,33750.0
15124,15124,1,0,1,0,67500.0,4,4,2,2,13225,829.0,1,0,0,1.0,3.0,1.0,1,36,3.0,33.0,4.8029030880888,81.42340168878167,67500.0
25302,25302,1,0,1,0,67500.0,0,4,3,1,13474,3024.0,0,0,0,1.0,32.0,2.0,1,36,9.0,27.0,4.091405018790156,22.321428571428573,67500.0
23867,23867,1,0,1,0,67500.0,4,4,3,1,13621,852.0,0,0,0,1.0,12.0,2.0,1,37,3.0,34.0,4.663856836868652,79.22535211267606,67500.0
25059,25059,1,0,1,0,67500.0,4,4,1,1,13668,808.0,0,0,0,2.0,41.0,2.0,3,37,3.0,34.0,4.662890301188174,83.53960396039604,33750.0
16813,16813,1,0,0,0,67500.0,0,4,1,1,14223,1928.0,0,0,0,2.0,27.0,2.0,2,38,6.0,32.0,4.179307782799826,35.010373443983404,33750.0
21923,21923,1,0,1,0,67500.0,4,1,1,1,14240,1586.0,0,0,0,2.0,7.0,1.0,1,39,5.0,34.0,4.265133324908379,42.55989911727617,33750.0
15532,15532,1,0,1,0,67500.0,4,1,1,1,14240,1586.0,0,0,0,2.0,44.0,2.0,6,39,5.0,34.0,4.265133324908379,42.55989911727617,33750.0
2421,2421,1,0,1,0,67500.0,4,4,1,1,14690,504.0,0,0,0,2.0,2.0,2.0,1,40,2.0,38.0,4.442543109122022,133.92857142857142,33750.0
5319,5319,1,0,0,0,67500.0,0,4,2,1,14872,529.0,0,0,0,1.0,7.0,2.0,1,40,2.0,38.0,4.3828322836179465,127.5992438563327,67500.0
24636,24636,1,0,0,0,67500.0,4,4,1,1,15161,2087.0,1,0,0,2.0,47.0,0.0,2,41,6.0,35.0,3.9134972170686457,32.34307618591279,33750.0
20955,20955,1,0,0,0,67500.0,4,4,1,1,15161,2087.0,1,0,0,2.0,58.0,2.0,3,41,6.0,35.0,3.9134972170686457,32.34307618591279,33750.0
4314,4314,1,0,1,0,67500.0,2,4,1,2,15161,7190.0,0,0,0,2.0,7.0,2.0,1,41,20.0,21.0,3.0199991051854504,9.388038942976356,33750.0
2736,2736,1,0,1,0,67500.0,4,4,1,1,15189,2441.0,0,0,0,2.0,21.0,2.0,1,41,7.0,34.0,3.8287010777084514,27.652601392871773,33750.0
19525,19525,1,0,0,0,67500.0,0,4,1,5,15321,402.0,0,0,0,2.0,7.0,0.0,1,41,2.0,39.0,4.293073840870063,167.91044776119404,33750.0
16657,16657,1,0,1,0,67500.0,4,4,1,1,15408,1726.0,0,0,1,2.0,41.0,2.0,2,42,5.0,37.0,3.9395354266370957,39.10776361529548,33750.0
15797,15797,1,0,0,0,67500.0,4,4,0,1,15563,309.0,0,0,0,2.0,59.0,2.0,8,42,1.0,41.0,4.252772177419355,218.44660194174756,33750.0
3193,3193,1,0,1,0,67500.0,4,4,1,1,15675,283.0,0,0,1,2.0,41.0,2.0,3,42,1.0,41.0,4.229853365083343,238.51590106007066,33750.0
6138,6138,1,0,0,0,67500.0,4,4,1,5,15675,8691.0,1,1,0,2.0,21.0,2.0,8,42,24.0,18.0,2.7702536321103177,7.766655160510873,33750.0
12331,12331,1,0,0,0,67500.0,4,4,1,5,16182,2827.0,1,1,0,2.0,48.0,1.0,1,44,8.0,36.0,3.550949550213057,23.876901308807923,33750.0
8910,8910,1,0,0,0,67500.0,4,4,1,5,16182,2827.0,1,1,0,2.0,21.0,2.0,5,44,8.0,36.0,3.550949550213057,23.876901308807923,33750.0
3354,3354,0,1,1,0,67500.0,4,4,1,1,16337,2727.0,1,1,0,2.0,46.0,2.0,2,44,8.0,36.0,3.5407049937054134,24.752475247524753,33750.0
16538,16538,1,0,0,0,67500.0,4,4,1,5,16366,108.0,0,0,0,2.0,42.0,2.0,3,44,1.0,43.0,4.097365545708389,625.0,33750.0
13811,13811,1,1,1,0,67500.0,4,4,0,1,16447,1468.0,1,0,0,2.0,22.0,1.0,3,45,5.0,40.0,3.7677923527770023,45.98092643051771,33750.0
12638,12638,1,0,0,0,67500.0,4,4,1,2,16571,2757.0,0,0,0,2.0,40.0,2.0,1,45,8.0,37.0,3.4923427152317883,24.483133841131664,33750.0
19534,19534,1,0,1,0,67500.0,4,4,1,1,16592,4753.0,0,0,0,2.0,59.0,2.0,1,45,14.0,31.0,3.162333099086437,14.201556911424364,33750.0
493,493,1,0,1,0,67500.0,1,4,3,1,16897,10585.0,0,1,1,1.0,18.0,2.0,1,46,29.0,17.0,0.17663683466792274,0.18480846997752182,67500.0
4648,4648,1,0,0,0,67500.0,0,4,1,1,17100,5522.0,0,0,0,2.0,29.0,2.0,2,46,16.0,30.0,2.983821059145964,12.223831944947483,33750.0
10025,10025,1,0,0,0,67500.0,2,4,1,2,17104,3024.0,1,0,0,2.0,24.0,2.0,4,46,9.0,37.0,3.353537360890302,22.321428571428573,33750.0
3839,3839,0,0,1,0,67500.0,4,4,3,1,17136,1678.0,0,0,0,1.0,4.0,1.0,2,46,5.0,41.0,3.587753800361433,40.226460071513706,67500.0
7329,7329,0,0,0,0,67500.0,0,4,0,1,17395,424.0,1,1,0,2.0,3.0,1.0,1,47,2.0,45.0,3.788091363151692,159.19811320754718,33750.0
5148,5148,1,0,0,0,67500.0,0,4,1,1,17510,1108.0,1,0,0,2.0,31.0,2.0,1,47,4.0,43.0,3.6255236867547533,60.92057761732852,33750.0
16225,16225,1,0,1,0,67500.0,4,4,1,1,17587,3411.0,0,0,0,2.0,32.0,1.0,1,48,10.0,38.0,3.2145918658919896,19.788918205804748,33750.0
16946,16946,1,0,1,0,67500.0,4,4,1,1,17587,3411.0,0,0,0,2.0,5.0,2.0,2,48,10.0,38.0,3.2145918658919896,19.788918205804748,33750.0
7793,7793,1,0,1,0,67500.0,4,4,3,1,17623,9260.0,0,0,0,1.0,13.0,2.0,1,48,26.0,22.0,2.5108804820890525,7.2894168466522675,67500.0
4224,4224,1,0,0,0,67500.0,4,4,1,1,17749,1010.0,1,0,0,2.0,11.0,2.0,2,48,3.0,45.0,3.59827282904206,66.83168316831683,33750.0
6006,6006,1,0,1,0,67500.0,2,4,1,1,17876,2354.0,1,1,0,2.0,18.0,2.0,1,48,7.0,41.0,3.3366287691547205,28.674596431605778,33750.0
1753,1753,1,0,0,0,67500.0,4,4,1,1,18029,3902.0,1,0,0,2.0,9.0,1.0,4,49,11.0,38.0,3.077835028042497,17.298821117375706,33750.0
11671,11671,1,0,0,0,67500.0,4,4,1,1,18029,3902.0,1,0,0,2.0,52.0,2.0,1,49,11.0,38.0,3.077835028042497,17.298821117375706,33750.0
19516,19516,1,0,1,0,67500.0,2,4,1,1,18150,2747.0,0,0,0,2.0,45.0,2.0,2,49,8.0,41.0,3.2301287266114755,24.572260647979615,33750.0
2441,2441,1,0,0,0,67500.0,4,4,1,2,18165,11451.0,0,0,0,2.0,11.0,2.0,7,49,32.0,17.0,2.2791734197730955,5.894681687188892,33750.0
15407,15407,1,0,1,0,67500.0,4,4,3,1,18179,188.0,0,0,0,2.0,47.0,2.0,1,49,1.0,48.0,3.675069417977895,359.0425531914894,33750.0
23610,23610,1,1,0,0,67500.0,4,4,1,1,18198,2106.0,0,1,0,2.0,33.0,2.0,2,49,6.0,43.0,3.324468085106383,32.05128205128205,33750.0
25459,25459,1,0,1,0,67500.0,4,4,1,1,18206,4096.0,0,0,0,2.0,32.0,2.0,1,49,12.0,37.0,3.026634382566586,16.4794921875,33750.0
4462,4462,1,0,0,0,67500.0,2,4,1,0,18221,7471.0,0,0,0,2.0,30.0,2.0,3,49,21.0,28.0,2.627276973376927,9.034935082318297,33750.0
23017,23017,1,0,1,0,67500.0,4,4,1,1,18296,4401.0,0,0,0,2.0,2.0,1.0,1,50,13.0,37.0,2.9739613164735426,15.337423312883436,33750.0
11621,11621,1,0,0,0,67500.0,4,4,1,1,18401,2149.0,0,0,0,2.0,21.0,2.0,6,50,6.0,44.0,3.2846715328467155,31.40995812005584,33750.0
19443,19443,1,0,0,0,67500.0,4,4,1,1,18546,5553.0,0,0,0,2.0,8.0,2.0,2,50,16.0,34.0,2.800946097348438,12.155591572123177,33750.0
3447,3447,1,0,0,0,67500.0,4,4,1,1,18549,1160.0,1,0,0,2.0,14.0,0.0,6,50,4.0,46.0,3.4248312953473032,58.189655172413794,33750.0
7095,7095,1,0,0,0,67500.0,4,4,1,1,18549,1160.0,1,0,0,2.0,29.0,1.0,2,50,4.0,46.0,3.4248312953473032,58.189655172413794,33750.0
15910,15910,1,0,0,0,67500.0,4,4,1,1,18549,1160.0,1,0,0,2.0,5.0,2.0,2,50,4.0,46.0,3.4248312953473032,58.189655172413794,33750.0
14267,14267,1,0,0,0,67500.0,4,4,1,1,18590,3382.0,0,1,0,2.0,21.0,0.0,1,50,10.0,40.0,3.0720917531403606,19.958604376108813,33750.0
7996,7996,1,0,0,0,67500.0,4,4,1,1,18590,3382.0,0,1,0,2.0,23.0,1.0,4,50,10.0,40.0,3.0720917531403606,19.958604376108813,33750.0
1184,1184,1,0,0,0,67500.0,4,4,1,1,18590,3382.0,0,1,0,2.0,27.0,2.0,1,50,10.0,40.0,3.0720917531403606,19.958604376108813,33750.0
15501,15501,1,0,1,0,67500.0,1,4,3,1,18670,10585.0,0,0,0,1.0,60.0,2.0,1,51,29.0,22.0,0.17582108446444897,0.18480846997752182,67500.0
21080,21080,0,0,0,0,67500.0,4,4,1,1,18674,5304.0,1,1,0,2.0,12.0,2.0,2,51,15.0,36.0,2.8150804904495788,12.726244343891402,33750.0
19543,19543,1,0,0,0,67500.0,2,4,2,1,18926,11603.0,0,1,0,1.0,17.0,2.0,1,51,32.0,19.0,2.211012479937109,5.817461001465138,67500.0
12766,12766,1,0,0,0,67500.0,4,4,1,1,18939,978.0,0,0,0,2.0,7.0,2.0,1,51,3.0,48.0,3.3890646181653863,69.01840490797547,33750.0
19893,19893,1,0,0,0,67500.0,0,1,2,1,18952,499.0,0,1,0,1.0,5.0,2.0,1,51,2.0,49.0,3.4702585985296386,135.27054108216433,67500.0
16270,16270,1,0,1,0,67500.0,0,1,2,1,18952,499.0,0,1,0,1.0,25.0,2.0,1,51,2.0,49.0,3.4702585985296386,135.27054108216433,67500.0
15735,15735,1,0,0,0,67500.0,0,4,0,1,18989,171.0,0,0,0,2.0,51.0,1.0,1,52,1.0,51.0,3.522964509394572,394.7368421052632,33750.0
5661,5661,1,0,0,0,67500.0,0,4,0,1,18989,171.0,0,0,0,2.0,13.0,2.0,1,52,1.0,51.0,3.522964509394572,394.7368421052632,33750.0
8904,8904,0,1,1,0,67500.0,4,4,1,1,19011,3273.0,0,0,0,2.0,55.0,2.0,1,52,9.0,43.0,3.0290791599353795,20.623281393217233,33750.0
15219,15219,1,1,1,0,67500.0,4,4,1,1,19182,900.0,0,1,0,2.0,7.0,2.0,1,52,3.0,49.0,3.361219002091425,75.0,33750.0
