,index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,chi-fam,occyp_type_le,house_type_le,family_type_le,income_type_le,edu_type_le,Age,career_year,career_start_age,card_count,credit_change_count
4632,116,1,1,1,1,382500.0,Working,Secondary / secondary special,Married,House / apartment,14317,2751,0,0,0,Managers,3.0,11.0,2.0,-2.0,10,1,1,4,0,39,8.0,31.0,1,1
4633,24012,1,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,15408,1726,0,0,1,Laborers,2.0,11.0,2.0,-2.0,8,1,1,4,0,42,5.0,37.0,2,1
4634,25676,1,0,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,15010,884,0,0,0,Managers,3.0,11.0,2.0,-2.0,10,1,1,4,0,41,3.0,38.0,1,1
4635,2081,1,0,1,0,225000.0,Working,Higher education,Single / not married,House / apartment,15188,1072,0,0,0,NaN,1.0,11.0,1.0,-1.0,12,1,3,4,2,41,3.0,38.0,3,1
4636,22939,1,1,0,1,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,12994,3088,0,0,0,NaN,2.0,11.0,2.0,-1.0,12,1,3,0,2,35,9.0,26.0,2,1
4637,25822,0,1,1,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,11647,2905,1,1,0,Laborers,4.0,11.0,2.0,-2.0,8,1,1,4,0,31,8.0,23.0,6,2
4638,1155,1,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,16709,894,0,0,0,NaN,2.0,11.0,1.0,-2.0,12,1,1,4,0,45,3.0,42.0,1,1
4639,2503,0,1,0,0,115290.0,Pensioner,Secondary / secondary special,Married,House / apartment,23187,0,0,1,1,NaN,2.0,11.0,2.0,-2.0,12,1,1,1,0,63,0.0,63.0,3,1
4640,22370,0,1,0,0,225000.0,Pensioner,Higher education,Married,House / apartment,19823,0,0,1,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,1,2,54,0.0,54.0,3,2
4641,1340,0,1,0,0,306000.0,Working,Incomplete higher,Civil marriage,House / apartment,11548,1656,0,1,1,Laborers,2.0,11.0,2.0,-2.0,8,1,0,4,1,31,5.0,26.0,2,1
4642,469,1,0,0,0,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18827,1131,0,1,0,Laborers,2.0,11.0,2.0,-2.0,8,1,1,0,0,51,4.0,47.0,1,1
4643,3000,1,0,1,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,19002,0,0,0,0,NaN,2.0,11.0,0.0,-2.0,12,1,1,1,0,52,0.0,52.0,3,1
4644,10352,0,1,1,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,11177,4205,0,0,0,Laborers,3.0,11.0,2.0,-2.0,8,1,1,4,0,30,12.0,18.0,5,1
4645,22695,1,0,1,0,45000.0,Working,Secondary / secondary special,Married,House / apartment,19610,1649,1,1,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,4,0,53,5.0,48.0,3,1
4646,16348,0,1,1,0,247500.0,Working,Higher education,Married,House / apartment,12843,2609,0,0,0,Managers,2.0,11.0,2.0,-2.0,10,1,1,4,2,35,8.0,27.0,5,2
4647,22372,0,0,0,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13650,3945,0,0,0,Laborers,2.0,11.0,0.0,-2.0,8,1,1,0,0,37,11.0,26.0,4,2
4648,16277,0,1,1,1,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16510,731,0,0,0,NaN,3.0,11.0,0.0,-2.0,12,1,1,0,0,45,3.0,42.0,3,2
4649,21154,0,1,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,18217,216,0,0,0,Security staff,2.0,11.0,2.0,-2.0,17,1,1,4,0,49,1.0,48.0,2,1
4650,15045,0,1,1,0,405000.0,Commercial associate,Higher education,Married,House / apartment,16271,398,0,0,0,Drivers,2.0,11.0,2.0,-2.0,4,1,1,0,2,44,2.0,42.0,5,1
4651,142,0,1,1,0,360000.0,Working,Higher education,Married,House / apartment,22456,1934,0,1,0,Managers,2.0,11.0,2.0,-2.0,10,1,1,4,2,61,6.0,55.0,1,1
4652,20874,1,0,0,0,91530.0,Working,Secondary / secondary special,Single / not married,House / apartment,21804,1627,1,0,0,Managers,1.0,11.0,0.0,-1.0,10,1,3,4,0,59,5.0,54.0,1,1
4653,3106,0,1,1,0,211500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,21484,1709,0,0,0,Laborers,2.0,11.0,2.0,-2.0,8,1,1,0,0,58,5.0,53.0,1,1
4654,23322,1,1,1,0,225000.0,Pensioner,Higher education,Married,House / apartment,23486,0,0,0,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,1,2,64,0.0,64.0,5,2
4655,5637,0,1,1,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,17320,535,0,0,0,Laborers,4.0,11.0,2.0,-2.0,8,1,1,4,0,47,2.0,45.0,1,1
4656,23678,1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,21613,0,0,0,0,NaN,1.0,11.0,2.0,-1.0,12,1,2,1,0,59,0.0,59.0,6,2
4657,12847,0,0,1,0,99000.0,Working,Higher education,Married,Co-op apartment,10033,558,0,0,0,Managers,2.0,11.0,1.0,-2.0,10,0,1,4,2,27,2.0,25.0,4,1
4658,11395,0,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,21601,1600,0,1,0,Managers,2.0,11.0,0.0,-2.0,10,1,1,0,0,59,5.0,54.0,4,3
4659,11393,1,0,0,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,20096,1881,0,0,0,Laborers,2.0,11.0,2.0,-2.0,8,1,0,4,0,55,6.0,49.0,1,1
4660,19541,1,0,0,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,9657,1560,1,1,0,Managers,2.0,11.0,2.0,-2.0,10,1,0,4,0,26,5.0,21.0,2,1
4661,12884,0,1,1,1,382500.0,Working,Higher education,Married,House / apartment,16269,2728,0,0,0,Managers,3.0,11.0,1.0,-2.0,10,1,1,4,2,44,8.0,36.0,2,1
4662,8117,1,1,0,0,45000.0,Working,Secondary / secondary special,Married,House / apartment,17370,8443,1,1,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,4,0,47,24.0,23.0,4,1
4663,21706,0,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,14660,313,0,0,0,Laborers,2.0,11.0,1.0,-2.0,8,1,1,4,0,40,1.0,39.0,1,1
4664,8142,1,1,1,1,67500.0,Working,Secondary / secondary special,Married,With parents,17206,1401,0,0,0,Laborers,3.0,11.0,2.0,-2.0,8,5,1,4,0,47,4.0,43.0,3,1
4665,17235,1,1,1,0,112500.0,Pensioner,Secondary / secondary special,Married,Rented apartment,24319,0,0,0,0,NaN,2.0,11.0,2.0,-2.0,12,4,1,1,0,66,0.0,66.0,2,1
4666,21703,1,1,1,0,315000.0,Working,Secondary / secondary special,Married,With parents,17197,2362,0,0,0,Managers,2.0,11.0,2.0,-2.0,10,5,1,4,0,47,7.0,40.0,1,1
4667,17713,0,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,11146,1413,0,0,0,Drivers,2.0,11.0,1.0,-2.0,4,1,1,4,0,30,4.0,26.0,2,1
4668,8164,1,0,1,1,117000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,10278,1619,0,0,0,NaN,3.0,11.0,2.0,-2.0,12,3,0,4,0,28,5.0,23.0,2,1
4669,12963,1,0,1,0,315000.0,Commercial associate,Higher education,Married,House / apartment,19653,5953,0,0,0,NaN,2.0,11.0,1.0,-2.0,12,1,1,0,2,53,17.0,36.0,2,2
4670,23672,0,0,0,0,157500.0,State servant,Higher education,Married,House / apartment,11965,3876,0,0,0,Core staff,2.0,11.0,2.0,-2.0,3,1,1,2,2,32,11.0,21.0,7,2
4671,5877,0,1,0,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12925,1169,0,0,0,Drivers,3.0,11.0,2.0,-2.0,4,1,1,0,0,35,4.0,31.0,1,1
4672,8020,1,1,1,1,630000.0,Working,Secondary / secondary special,Married,House / apartment,17755,401,0,0,0,NaN,3.0,11.0,0.0,-2.0,12,1,1,4,0,48,2.0,46.0,6,2
4673,25028,0,1,0,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11892,1322,0,0,0,Drivers,1.0,11.0,2.0,-1.0,4,1,3,4,0,32,4.0,28.0,1,1
4674,11518,1,0,0,0,108000.0,Pensioner,Secondary / secondary special,Married,House / apartment,19605,0,0,0,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,1,0,53,0.0,53.0,1,1
4675,12726,1,0,1,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,17040,1222,1,0,0,Sales staff,1.0,11.0,2.0,-1.0,15,1,2,0,0,46,4.0,42.0,2,1
4676,5823,1,0,1,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16832,1709,0,0,0,Waiters/barmen staff,3.0,11.0,2.0,-2.0,18,1,1,0,0,46,5.0,41.0,2,2
4677,24537,1,0,1,0,450000.0,Commercial associate,Higher education,Married,House / apartment,16502,1040,0,0,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,0,2,45,3.0,42.0,4,1
4678,5790,1,0,1,0,126000.0,Commercial associate,Higher education,Civil marriage,With parents,10959,1073,1,1,1,Laborers,2.0,11.0,0.0,-2.0,8,5,0,0,2,30,3.0,27.0,1,1
4679,18804,0,1,1,0,279000.0,Working,Secondary / secondary special,Separated,House / apartment,18341,686,1,0,0,Drivers,1.0,11.0,2.0,-1.0,4,1,2,4,0,50,2.0,48.0,2,1
4680,5787,1,0,0,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,20754,2330,0,0,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,4,0,56,7.0,49.0,4,1
4681,7902,0,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,10578,1384,1,0,0,Sales staff,2.0,11.0,2.0,-2.0,15,1,1,4,0,28,4.0,24.0,4,2
4682,24513,1,0,1,0,112500.0,Commercial associate,Higher education,Married,House / apartment,20344,10452,0,1,0,Core staff,2.0,11.0,2.0,-2.0,3,1,1,0,2,55,29.0,26.0,1,1
4683,19484,0,0,0,0,450000.0,Commercial associate,Incomplete higher,Married,House / apartment,14465,4145,1,1,0,Managers,2.0,11.0,2.0,-2.0,10,1,1,0,1,39,12.0,27.0,5,1
4684,5753,1,0,0,1,72000.0,Working,Higher education,Married,House / apartment,12522,382,0,0,0,High skill tech staff,3.0,11.0,2.0,-2.0,6,1,1,4,2,34,2.0,32.0,1,1
4685,12990,0,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15988,566,1,1,0,Laborers,4.0,11.0,2.0,-2.0,8,1,1,0,0,43,2.0,41.0,4,1
4686,25151,1,1,1,0,270000.0,Working,Higher education,Single / not married,House / apartment,12151,186,0,0,1,Accountants,1.0,11.0,2.0,-1.0,0,1,3,4,2,33,1.0,32.0,2,1
4687,5057,0,1,1,2,450000.0,Working,Secondary / secondary special,Married,House / apartment,18089,1410,0,1,0,Managers,4.0,11.0,2.0,-2.0,10,1,1,4,0,49,4.0,45.0,1,1
4688,5023,0,1,1,0,157500.0,Working,Higher education,Married,House / apartment,16553,6908,0,0,0,Laborers,2.0,11.0,2.0,-2.0,8,1,1,4,2,45,19.0,26.0,1,1
4689,11163,1,0,0,1,67500.0,Working,Higher education,Married,With parents,10935,455,1,0,0,Sales staff,3.0,11.0,2.0,-2.0,15,5,1,4,2,29,2.0,27.0,1,1
4690,4988,1,1,1,1,202500.0,State servant,Higher education,Married,House / apartment,16200,3627,0,0,0,Core staff,3.0,11.0,1.0,-2.0,3,1,1,2,2,44,10.0,34.0,2,2
4691,4958,1,1,1,0,360000.0,Commercial associate,Higher education,Single / not married,House / apartment,20929,2046,0,0,1,Managers,1.0,11.0,2.0,-1.0,10,1,3,0,2,57,6.0,51.0,1,1
4692,22112,0,0,1,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16690,1181,0,0,0,Security staff,3.0,11.0,2.0,-2.0,17,1,1,0,0,45,4.0,41.0,1,1
4693,24351,1,0,1,2,225000.0,Commercial associate,Higher education,Married,House / apartment,11290,625,1,0,1,Core staff,4.0,11.0,1.0,-2.0,3,1,1,0,2,30,2.0,28.0,2,2
4694,11121,0,0,1,1,135000.0,Working,Higher education,Married,House / apartment,13438,3679,0,0,0,NaN,3.0,11.0,2.0,-2.0,12,1,1,4,2,36,11.0,25.0,1,1
4695,22103,1,0,0,1,81000.0,Working,Higher education,Married,House / apartment,10500,3594,0,1,0,Sales staff,3.0,11.0,2.0,-2.0,15,1,1,4,2,28,10.0,18.0,1,1
4696,4825,1,0,1,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,16278,2712,1,1,0,NaN,1.0,11.0,2.0,-1.0,12,1,3,4,0,44,8.0,36.0,9,2
4697,4823,0,0,1,2,135000.0,Pensioner,Higher education,Married,House / apartment,16372,0,0,0,0,NaN,4.0,11.0,2.0,-2.0,12,1,1,1,2,44,0.0,44.0,4,3
4698,4816,1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,23021,0,0,0,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,1,0,63,0.0,63.0,7,2
4699,8702,1,1,1,0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,16447,1468,1,0,0,Cleaning staff,2.0,11.0,1.0,-2.0,1,1,0,4,0,45,5.0,40.0,3,1
4700,13173,1,0,1,1,405000.0,State servant,Higher education,Married,House / apartment,12732,4520,0,0,0,Core staff,3.0,11.0,2.0,-2.0,3,1,1,2,2,34,13.0,21.0,7,2
4701,11203,0,0,0,0,315000.0,Pensioner,Higher education,Civil marriage,House / apartment,23638,0,0,1,0,NaN,2.0,11.0,2.0,-2.0,12,1,0,1,2,64,0.0,64.0,1,1
4702,11308,0,1,1,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,9786,2559,0,1,0,Laborers,2.0,11.0,2.0,-2.0,8,5,3,0,0,26,8.0,18.0,1,1
4703,11342,0,1,0,3,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15752,878,0,1,0,Drivers,5.0,11.0,2.0,-2.0,4,1,1,0,0,43,3.0,40.0,1,1
4704,13018,0,0,0,0,279000.0,State servant,Higher education,Single / not married,House / apartment,11042,3174,0,0,0,Core staff,1.0,11.0,2.0,-1.0,3,1,3,2,2,30,9.0,21.0,5,2
4705,8236,1,0,0,0,157500.0,Commercial associate,Higher education,Separated,With parents,15737,432,0,0,0,NaN,1.0,11.0,1.0,-1.0,12,5,2,0,2,43,2.0,41.0,10,1
4706,17723,1,0,0,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,11398,1619,1,1,0,Core staff,1.0,11.0,1.0,-1.0,3,1,3,4,0,31,5.0,26.0,4,2
4707,25171,1,1,1,1,81000.0,Working,Higher education,Married,House / apartment,10648,1393,1,1,0,Core staff,3.0,11.0,2.0,-2.0,3,1,1,4,2,29,4.0,25.0,6,2
4708,23275,1,0,0,0,202500.0,Working,Higher education,Married,House / apartment,16100,4939,0,1,0,Core staff,2.0,11.0,2.0,-2.0,3,1,1,4,2,44,14.0,30.0,4,1
4709,8441,1,0,1,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,18114,10121,0,0,0,High skill tech staff,2.0,11.0,2.0,-2.0,6,1,1,4,0,49,28.0,21.0,9,3
4710,24039,1,1,1,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21027,0,0,0,0,NaN,2.0,11.0,1.0,-2.0,12,1,1,1,0,57,0.0,57.0,2,2
4711,18669,1,0,1,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,17750,10746,0,0,0,NaN,2.0,11.0,1.0,-2.0,12,1,1,2,0,48,30.0,18.0,1,1
4712,5212,1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,12446,645,0,0,0,Core staff,2.0,11.0,0.0,-2.0,3,1,1,4,0,34,2.0,32.0,4,1
4713,8411,0,0,0,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,9943,554,1,0,0,Managers,3.0,11.0,0.0,-2.0,10,1,1,4,0,27,2.0,25.0,13,3
4714,5161,1,0,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,18241,217,0,1,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,4,0,49,1.0,48.0,1,1
4715,8436,1,0,0,0,234000.0,Working,Higher education,Single / not married,House / apartment,10621,1931,0,0,0,Managers,1.0,11.0,2.0,-1.0,10,1,3,4,2,29,6.0,23.0,4,1
4716,18015,0,1,0,1,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15987,592,1,0,0,Drivers,3.0,11.0,2.0,-2.0,4,1,0,4,0,43,2.0,41.0,1,1
4717,7797,0,0,0,1,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,11681,1281,1,0,0,Laborers,3.0,11.0,2.0,-2.0,8,2,1,4,0,32,4.0,28.0,1,1
4718,6647,1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,21284,0,0,0,0,NaN,1.0,11.0,1.0,-1.0,12,1,3,1,0,58,0.0,58.0,2,2
4719,12264,0,1,0,0,270000.0,Working,Higher education,Married,House / apartment,18582,5084,0,0,0,Managers,2.0,11.0,1.0,-2.0,10,1,1,4,2,50,14.0,36.0,1,1
4720,11828,0,1,1,1,265500.0,Working,Higher education,Married,With parents,10998,2514,0,0,0,Accountants,3.0,11.0,2.0,-2.0,0,5,1,4,2,30,7.0,23.0,1,1
4721,12265,0,1,0,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,13023,6122,0,0,0,Laborers,2.0,11.0,2.0,-2.0,8,1,0,4,0,35,17.0,18.0,2,1
4722,11827,0,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,8866,566,0,0,0,Cooking staff,2.0,11.0,2.0,-2.0,2,5,1,0,0,24,2.0,22.0,1,1
4723,12282,1,0,1,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,19692,2425,0,0,0,Private service staff,2.0,11.0,1.0,-2.0,13,1,0,4,0,53,7.0,46.0,3,2
4724,7318,1,0,0,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,23056,0,0,1,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,1,0,63,0.0,63.0,2,1
4725,6564,1,0,1,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,19382,3352,0,0,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,2,0,53,10.0,43.0,6,1
4726,23911,1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Widow,Co-op apartment,20178,1707,0,0,0,Sales staff,1.0,11.0,2.0,-1.0,15,0,4,0,0,55,5.0,50.0,4,1
4727,7332,1,0,1,1,72000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,19812,2256,1,0,0,Cleaning staff,3.0,11.0,2.0,-2.0,1,2,0,4,0,54,7.0,47.0,1,1
4728,18223,0,0,1,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,20315,5454,0,0,0,Laborers,3.0,11.0,1.0,-2.0,8,1,0,4,0,55,15.0,40.0,1,1
4729,6517,1,0,1,1,135000.0,Working,Incomplete higher,Married,House / apartment,15948,9359,0,0,0,NaN,3.0,11.0,1.0,-2.0,12,1,1,4,1,43,26.0,17.0,9,3
4730,7367,1,0,1,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21768,0,0,1,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,1,0,59,0.0,59.0,4,1
4731,11792,1,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21768,0,0,1,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,1,0,59,0.0,59.0,1,1
4732,17420,1,1,1,0,247500.0,Working,Higher education,Married,House / apartment,11961,2224,1,0,0,Accountants,2.0,11.0,2.0,-2.0,0,1,1,4,2,32,7.0,25.0,4,1
4733,24661,0,0,1,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,18905,4933,1,0,0,Laborers,3.0,11.0,2.0,-2.0,8,1,0,4,0,51,14.0,37.0,1,1
4734,23580,0,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,14209,97,0,0,0,Security staff,2.0,11.0,1.0,-2.0,17,1,1,4,0,38,1.0,37.0,2,1
4735,11776,1,0,1,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,22046,2011,0,0,0,Laborers,2.0,11.0,1.0,-2.0,8,1,1,4,0,60,6.0,54.0,4,2
4736,11766,1,0,1,0,38250.0,Pensioner,Higher education,Married,House / apartment,23379,0,0,1,0,NaN,2.0,11.0,1.0,-2.0,12,1,1,1,2,64,0.0,64.0,6,3
4737,11865,1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22892,0,0,0,0,NaN,2.0,11.0,1.0,-2.0,12,1,1,1,0,62,0.0,62.0,3,2
4738,18002,1,0,0,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,13689,1172,0,0,0,Sales staff,3.0,11.0,2.0,-2.0,15,5,1,0,0,37,4.0,33.0,16,3
4739,17509,1,0,0,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20970,0,0,0,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,1,0,57,0.0,57.0,3,1
4740,17499,1,0,1,2,112500.0,Working,Incomplete higher,Married,House / apartment,10927,1860,0,0,0,Core staff,4.0,11.0,0.0,-2.0,3,1,1,4,1,29,6.0,23.0,2,2
4741,6933,1,0,0,0,117000.0,Working,Secondary / secondary special,Separated,House / apartment,9722,1488,0,1,0,NaN,1.0,11.0,1.0,-1.0,12,1,2,4,0,26,5.0,21.0,1,1
4742,6924,1,1,0,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,15422,3009,0,0,0,Laborers,2.0,11.0,2.0,-2.0,8,1,1,4,0,42,9.0,33.0,2,2
4743,23552,1,1,0,0,180000.0,Working,Higher education,Married,With parents,11380,1007,1,1,0,Accountants,2.0,11.0,2.0,-2.0,0,5,1,4,2,31,3.0,28.0,5,1
4744,21841,1,0,0,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,13659,3079,0,1,0,Laborers,3.0,11.0,2.0,-2.0,8,1,1,4,0,37,9.0,28.0,2,1
4745,7183,0,1,0,0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,18289,0,0,0,0,NaN,2.0,11.0,2.0,-2.0,12,1,0,1,0,50,0.0,50.0,1,1
4746,11873,1,0,1,0,67500.0,Pensioner,Higher education,Single / not married,Municipal apartment,23694,0,0,0,1,NaN,1.0,11.0,1.0,-1.0,12,2,3,1,2,64,0.0,64.0,5,2
4747,18952,1,0,1,0,76500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,25140,0,0,0,0,NaN,1.0,11.0,0.0,-1.0,12,1,4,1,0,68,0.0,68.0,3,1
4748,6445,1,1,1,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15174,70,1,1,1,Sales staff,3.0,11.0,2.0,-2.0,15,1,0,4,0,41,1.0,40.0,3,1
4749,6431,1,0,0,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,21100,0,0,1,0,NaN,1.0,11.0,1.0,-1.0,12,1,4,1,0,57,0.0,57.0,3,2
4750,17630,0,1,1,1,315000.0,Working,Higher education,Married,House / apartment,10580,2566,0,0,0,Core staff,3.0,11.0,1.0,-2.0,3,1,1,4,2,28,8.0,20.0,2,1
4751,12524,1,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,16613,3235,0,0,0,NaN,3.0,11.0,2.0,-2.0,12,1,1,4,0,45,9.0,36.0,3,2
4752,7667,1,0,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,16031,5574,1,0,0,Laborers,2.0,11.0,2.0,-2.0,8,1,1,4,0,43,16.0,27.0,2,1
4753,11601,1,0,0,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,8955,951,0,0,0,Sales staff,1.0,11.0,2.0,-1.0,15,5,3,4,0,24,3.0,21.0,1,1
4754,24954,0,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,16277,6979,0,0,0,High skill tech staff,2.0,11.0,2.0,-2.0,6,1,1,4,0,44,20.0,24.0,4,1
4755,12601,1,0,1,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,15584,2683,0,0,0,Sales staff,2.0,11.0,2.0,-2.0,15,1,1,4,0,42,8.0,34.0,2,2
4756,6024,0,1,0,0,234000.0,Commercial associate,Incomplete higher,Married,House / apartment,10784,1934,0,1,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,0,1,29,6.0,23.0,1,1
4757,12614,0,1,1,0,337500.0,Working,Higher education,Married,House / apartment,23711,7494,0,0,0,Laborers,2.0,11.0,2.0,-2.0,8,1,1,4,2,64,21.0,43.0,5,1
4758,17336,1,0,0,0,90000.0,State servant,Higher education,Civil marriage,Office apartment,19872,4509,1,0,0,NaN,2.0,11.0,2.0,-2.0,12,3,0,2,2,54,13.0,41.0,8,2
4759,12615,1,0,0,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,13425,584,1,0,0,Cleaning staff,2.0,11.0,2.0,-2.0,1,1,0,4,0,36,2.0,34.0,1,1
4760,12645,1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,19777,5500,0,1,0,Cooking staff,2.0,11.0,2.0,-2.0,2,1,1,4,0,54,16.0,38.0,1,1
4761,5979,0,1,1,1,189000.0,Working,Incomplete higher,Married,House / apartment,15287,2501,0,1,0,NaN,3.0,11.0,1.0,-2.0,12,1,1,4,1,41,7.0,34.0,11,3
4762,12649,1,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,18365,701,0,0,0,High skill tech staff,2.0,11.0,0.0,-2.0,6,1,1,4,0,50,2.0,48.0,5,2
4763,11559,0,0,1,2,360000.0,State servant,Higher education,Married,House / apartment,16027,5639,0,1,0,Managers,4.0,11.0,1.0,-2.0,10,1,1,2,2,43,16.0,27.0,5,1
4764,6243,1,1,0,0,292500.0,State servant,Higher education,Civil marriage,House / apartment,10316,1631,0,0,0,High skill tech staff,2.0,11.0,2.0,-2.0,6,1,0,2,2,28,5.0,23.0,1,1
4765,24914,1,0,1,0,153000.0,Pensioner,Higher education,Married,House / apartment,21899,0,0,1,0,NaN,2.0,11.0,2.0,-2.0,12,1,1,1,2,59,0.0,59.0,10,3
4766,12381,1,0,1,0,247500.0,Commercial associate,Higher education,Married,House / apartment,11648,1478,0,0,1,Managers,2.0,11.0,2.0,-2.0,10,1,1,0,2,31,5.0,26.0,2,2
4767,9778,0,1,0,0,180000.0,Commercial associate,Higher education,Married,House / apartment,10054,598,0,1,0,Managers,2.0,11.0,2.0,-2.0,10,1,1,0,2,27,2.0,25.0,1,1
4768,7448,1,0,0,1,387000.0,Commercial associate,Higher education,Married,House / apartment,15220,727,0,0,0,NaN,3.0,11.0,1.0,-2.0,12,1,1,0,2,41,2.0,39.0,4,2
4769,24645,1,1,1,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,20766,0,0,0,0,NaN,2.0,11.0,1.0,-2.0,12,1,0,1,0,56,0.0,56.0,1,1
4770,10476,1,0,1,1,225000.0,Commercial associate,Higher education,Married,House / apartment,15720,2569,0,1,0,Managers,3.0,11.0,2.0,-2.0,10,1,1,0,2,43,8.0,35.0,5,1
